              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Wind Speed (avg)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface TemperatureF  Freezing TemperatureF  Sub Surface Temperature 1F  Water Film Heightmil
2023-04-01T05:43:00+00:00       81.947868                            0.0       230.626297          46.110283    40.902431            22.338306            22.155270            35.893475                        969.712708                     0.000000                    0.0  0.820000           0.0                                10.0              47.927402                   31.82                    47.659817              0.000000
2023-04-01T05:53:00+00:00       79.883781                            0.0       243.612198          44.990780    39.153130            17.160021            23.150030            38.364204                        969.822205                     0.000000                    0.0  0.820000           0.0                                10.0              47.349579                   31.82                    47.669071              0.000000
2023-04-01T06:03:00+00:00       80.496567                            0.0       238.388779          44.236027    38.613274            12.219860            18.642942            31.806345                        970.183411                     0.000000                    0.0  0.820000           0.0                                10.0              46.990952                   31.82                    47.678322              0.000000
2023-04-01T06:13:00+00:00       81.096268                            0.0       236.779572          43.777275    38.355572            11.062207            16.888046            26.908991                        970.029480                     0.000000                    0.0  0.820000           0.0                                10.0              46.448372                   31.82                    47.687603              0.000000
2023-04-01T06:23:00+00:00       82.000549                            0.0       239.706116          43.314224    38.186691            11.245348            14.205913            23.104633                        970.043701                     0.000000                    0.0  0.820000           0.0                                10.0              46.034515                   31.82                    47.696854              0.000000
2023-04-01T06:33:00+00:00       81.397491                            0.0       225.874588          43.003109    37.694431            13.464331            12.913801            20.155014                        969.966064                     0.000000                    0.0  0.820000           0.0                                10.0              45.739609                   31.82                    47.701458              0.000000
2023-04-01T06:43:00+00:00       80.879150                            0.0       228.883545          42.695976    37.231987            15.034485            11.490693            21.555855                        969.966187                     0.000000                    0.0  0.820000           0.0                                10.0              45.451118                   31.82                    47.706097              0.000000
2023-04-01T06:53:00+00:00       79.280647                            0.0       241.653290          42.397953    36.434715            10.829057            13.154549            23.550701                        969.769104                     0.000000                    0.0  0.820000           0.0                                10.0              45.159904                   31.82                    47.706097              0.000000
2023-04-01T07:03:00+00:00       77.172478                            0.0       232.540970          42.397953    35.752766            12.707375            13.895173            24.592876                        969.791138                     0.000000                    0.0  0.820000           0.0                                10.0              44.830124                   31.82                    47.710732              0.000000
2023-04-01T07:13:00+00:00       76.319153                            0.0       250.747284          42.248238    35.326912            13.001677            14.462946            22.367834                        969.614441                     0.000000                    0.0  0.820000           0.0                                10.0              44.607574                   31.82                    47.710732              0.000000
2023-04-01T07:23:00+00:00       77.523804                            0.0       244.028732          41.947376    35.430004             9.409840            12.263178            21.896378                        969.308777                     0.000000                    0.0  0.820000           0.0                                10.0              44.352509                   31.82                    47.706097              0.000000
2023-04-01T07:33:00+00:00       78.477577                            0.0       246.917130          41.644611    35.444271            16.044394            11.527610            19.153137                        969.022888                     0.000000                    0.0  0.820000           0.0                                10.0              44.103531                   31.82                    47.706097              0.000000
2023-04-01T07:43:00+00:00       78.433266                            0.0       240.870392          41.339912    35.133732             9.668715            13.209886            20.960482                        969.062439                     0.000000                    0.0  0.820000           0.0                                10.0              43.935211                   31.82                    47.701458              0.000000
2023-04-01T07:53:00+00:00       78.078842                            0.0       250.027054          41.186836    34.870880            14.697698            14.045127            22.200775                        968.899048                     0.000000                    0.0  0.820000           0.0                                10.0              43.657944                   31.82                    47.696854              0.000000
2023-04-01T08:03:00+00:00       76.528809                            0.0       243.815384          41.186836    34.366890            14.413533            14.537601            23.530432                        968.843750                     0.000000                    0.0  0.820000           0.0                                10.0              43.461926                   31.82                    47.687603              0.000000
2023-04-01T08:13:00+00:00       76.866760                            0.0       242.913559          41.033272    34.328552            19.149086            14.196330            25.438444                        968.756470                     0.000000                    0.0  0.820000           0.0                                10.0              43.175358                   31.82                    47.682964              0.000000
2023-04-01T08:23:00+00:00       79.646103                            0.0       241.746231          40.739578    34.935848            14.416833            12.838817            22.140079                        968.886780                     0.000000                    0.0  0.820000           0.0                                10.0              42.888367                   31.82                    47.673714              0.000000
2023-04-01T08:33:00+00:00       81.267975                            0.0       238.359116          40.298222    35.012894            10.181090            12.406846            20.881128                        968.762695                     0.000000                    0.0  0.820000           0.0                                10.0              42.639099                   31.82                    47.659817              0.000000
2023-04-01T08:43:00+00:00       80.581886                            0.0       220.050751          40.150150    34.655079            11.879622            12.811951            23.238398                        968.584961                     0.000000                    0.0  0.820000           0.0                                10.0              42.343361                   31.82                    47.650566              0.000000
2023-04-01T08:53:00+00:00       78.800491                            0.0       248.181351          40.065327    34.011295            13.094957            13.795522            24.445330                        968.592224                     0.000000                    0.0  0.820000           0.0                                10.0              42.092377                   31.82                    47.636662              0.000000
2023-04-01T09:03:00+00:00       78.134109                            0.0       231.404449          39.852581    33.591724            12.812002            15.321416            24.280849                        968.664246                     0.000000                    0.0  0.820000           0.0                                10.0              41.901237                   31.82                    47.622753              0.000000
2023-04-01T09:13:00+00:00       77.643089                            0.0       242.582718          39.703068    33.288830            10.217534            13.536410            22.728233                        968.688660                     0.000000                    0.0  0.820000           0.0                                10.0              41.590950                   31.82                    47.604229              0.000000
2023-04-01T09:23:00+00:00       80.249252                            0.0       238.780121          39.402588    33.822208            12.962570            13.879269            21.698954                        968.803772                     0.000000                    0.0  0.820000           0.0                                10.0              41.439079                   31.82                    47.590309              0.000000
2023-04-01T09:33:00+00:00       80.419968                            0.0       229.908508          39.251617    33.728184            16.017918            13.739133            24.878941                        968.822998                     0.000000                    0.0  0.820000           0.0                                10.0              41.622612                   31.82                    47.571770              0.000000
2023-04-01T09:43:00+00:00       79.807503                            0.0       221.464981          39.402588    33.684010            11.205903            13.395528            19.796209                        969.080505                     0.000000                    0.0  0.820000           0.0                                10.0              42.075989                   31.82                    47.548569              0.000000
2023-04-01T09:53:00+00:00       76.551178                            0.0       220.505875          39.402588    32.643867            21.550369            14.366068            25.670256                        968.960449                     0.000000                    0.0  0.820000           0.0                                10.0              42.333733                   31.82                    47.530006              0.000000
2023-04-01T10:03:00+00:00       71.967415                            0.0       250.544769          39.402588    31.111187            13.363163            17.508995            28.013714                        969.103882                     0.000000                    0.0  0.820000           0.0                                10.0              42.333740                   31.82                    47.506783              0.000000
2023-04-01T10:13:00+00:00       72.811409                            0.0       251.763123          39.105556    31.113325            13.884825            16.934113            25.006826                        969.142578                     0.000000                    0.0  0.820000           0.0                                10.0              41.871288                   31.82                    47.488174              0.000000
2023-04-01T10:23:00+00:00       72.551369                            0.0       246.295776          38.817631    30.747278            17.035212            15.483899            26.993408                        969.109558                     0.000000                    0.0  0.820000           0.0                                10.0              41.596981                   31.82                    47.464928              0.000000
2023-04-01T10:33:00+00:00       72.953438                            0.0       248.482498          38.527809    30.604233            15.617009            13.856092            19.872406                        968.954590                     0.000000                    0.0  0.820000           0.0                                10.0              41.378468                   31.82                    47.437035              0.000000
2023-04-01T10:43:00+00:00       69.122322                            0.0       254.966751          38.382183    29.137424            21.640673            17.960600            32.263287                        968.876953                     0.000000                    0.0  0.820000           0.0                                10.0              40.936497                   31.82                    47.413761              0.000000
2023-04-01T10:53:00+00:00       68.475777                            0.0       245.663132          38.089493    28.626858            17.336567            19.408363            33.267693                        969.307556                     0.000000                    0.0  0.820000           0.0                                10.0              40.742264                   31.82                    47.385807              0.000000
2023-04-01T11:03:00+00:00       69.405334                            0.0       253.724014          37.794865    28.674217            21.758877            18.824154            34.256546                        969.710144                     0.000000                    0.0  0.820000           0.0                                10.0              40.689774                   31.82                    47.357864              0.000000
2023-04-01T11:13:00+00:00       70.258133                            0.0       255.781052          37.351982    28.547697            24.309702            16.237179            30.276203                        969.826904                     0.000000                    0.0  0.820000           0.0                                10.0              40.601391                   31.82                    47.329876              0.000000
2023-04-01T11:23:00+00:00       70.615219                            0.0       257.618164          36.926201    28.262396            17.806278            18.993477            30.309818                        970.018616                     0.000000                    0.0  0.820000           0.0                                10.0              40.063889                   31.82                    47.301895              0.000000
2023-04-01T11:33:00+00:00       71.009315                            0.0       261.524231          36.783325    28.260891            18.094646            16.785524            26.452351                        970.089355                     0.000000                    0.0  0.820000           0.0                                10.0              40.180855                   31.82                    47.273869              0.000000
2023-04-01T11:43:00+00:00       72.360512                            0.0       259.222290          36.803764    28.741272            11.286071            13.977559            23.119917                        970.166138                     0.000000                    0.0  0.820000           0.0                                10.0              40.174210                   31.82                    47.241169              0.000000
2023-04-01T11:53:00+00:00       73.724739                            0.0       248.940323          36.926201    29.317015            10.483175            12.237080            20.842068                        970.106628                     0.000000                    0.0  0.820000           0.0                                10.0              40.239204                   31.82                    47.213139              0.000000
2023-04-01T12:03:00+00:00       73.996803                            0.0       245.309418          36.905815    29.387701            14.464160            13.251190            20.509748                        970.475220                     0.000000                    0.0  0.820000           0.0                                10.0              40.344616                   31.82                    47.180363              0.000000
2023-04-01T12:13:00+00:00       74.027115                            0.0       258.746643          36.926201    29.417452            13.031794            14.635654            24.835806                        970.657288                     0.000000                    0.0  0.820000           0.0                                10.0              40.363007                   31.82                    47.147591              0.000000
2023-04-01T12:23:00+00:00       74.257446                            0.0       250.574173          36.803764    29.375357            15.197594            15.972950            25.830708                        970.633240                     0.000000                    0.0  0.820000           0.0                                10.0              40.376980                   31.82                    47.119499              0.000000
2023-04-01T12:33:00+00:00       74.666756                            0.0       257.266144          36.783325    29.490517            16.876604            15.807197            23.917372                        970.835510                     0.000000                    0.0  0.820000           0.0                                10.0              40.366692                   31.82                    47.086689              0.000000
2023-04-01T12:43:00+00:00       74.179741                            0.0       253.836304          36.639965    29.191338            16.447266            15.465869            26.600210                        970.985046                     0.000000                    0.0  0.820000           0.0                                10.0              40.260609                   31.82                    47.053856              0.000000
2023-04-01T12:53:00+00:00       74.701653                            0.0       257.133606          36.639965    29.363306            15.025201            16.535860            25.888571                        971.164429                     0.000000                    0.0  0.820000           0.0                                10.0              40.263565                   31.82                    47.016281              0.000000
2023-04-01T13:03:00+00:00       76.905266                            0.0       271.722046          36.496124    29.938248            12.268677            15.739331            25.161638                        971.318054                     0.000000                    0.0  0.820000           0.0                                10.0              40.229610                   31.82                    46.983395              0.000000
2023-04-01T13:13:00+00:00       77.900047                            0.0       261.259766          36.351807    30.114405            18.706398            15.622158            25.643551                        971.468628                     0.000000                    0.0  0.820000           0.0                                10.0              40.195637                   31.82                    46.950485              0.000000
2023-04-01T13:23:00+00:00       78.071007                            0.0       257.827728          36.206993    30.027601            21.155369            19.312897            28.138834                        971.729065                     0.000000                    0.0  0.820000           0.0                                10.0              40.223713                   31.82                    46.917545              0.000000
2023-04-01T13:33:00+00:00       79.736061                            0.0       251.049515          36.144779    30.487000            13.308953            16.006712            26.338408                        971.697510                     0.000000                    0.0  0.820000           0.0                                10.0              40.208946                   31.82                    46.879860              0.000000
2023-04-01T13:43:00+00:00       82.531044                            0.0       267.150482          35.915901    31.114500            15.262651            15.147359            25.115442                        971.972839                     0.000000                    0.0  0.820000           0.0                                10.0              40.445328                   31.82                    46.846874              0.000000
2023-04-01T13:53:00+00:00       82.006752                            0.0       259.872498          36.082481    31.119778            16.557467            16.188896            25.923409                        972.218384                     0.000000                    0.0  0.820000           0.0                                10.0              41.042736                   31.82                    46.809128              0.000000
2023-04-01T14:03:00+00:00       81.443039                            0.0       262.639679          36.351807    31.212317            17.964298            18.745035            29.588747                        972.464966                     0.000000                    0.0  0.820000           0.0                                10.0              41.513191                   31.82                    46.776089              0.000000
2023-04-01T14:13:00+00:00       81.321762                            0.0       272.268341          36.639965    31.456888            17.749184            19.088848            28.191034                        972.607849                     0.000000                    0.0  0.820000           0.0                                10.0              42.144485                   31.82                    46.738285              0.000000
2023-04-01T14:23:00+00:00       81.871941                            0.0       264.102448          36.639965    31.623999            15.553058            15.257957            23.889793                        973.189758                     0.000000                    0.0  0.820000           0.0                                10.0              41.974525                   31.82                    46.700451              0.000000
2023-04-01T14:33:00+00:00       85.381592                            0.0       268.621094          36.351807    32.384171            12.620424            14.379547            24.435629                        973.453125                     0.000000                    0.0  0.820000           0.0                                10.0              41.538132                   31.82                    46.667328              0.000000
2023-04-01T14:43:00+00:00       89.011574                           70.0       264.355225          36.206993    33.279625            17.667162            15.920516            25.549459                        973.556885                     2.362205                    0.0  0.820000           0.0                                10.0              41.065666                   31.82                    46.629463              0.000000
2023-04-01T14:54:00+00:00       90.871513                           69.0       251.028000          36.186264    33.776352             9.067345            13.226059            28.183575                        974.071655                     4.724410                    0.0  0.819206           0.0                                10.0              40.653267                   31.82                    46.591537              0.135944
2023-04-01T15:03:00+00:00       92.863846                           69.0       273.231659          35.915901    34.051971            11.905824            13.187869            24.306715                        974.232422                     4.724410                    0.0  0.818612           0.0                                10.0              40.234783                   31.82                    46.558338              0.237567
2023-04-01T15:13:00+00:00       93.988510                           69.0       275.194702          35.936764    34.374687            13.577218            13.920989            23.963278                        974.557922                     0.000000                    0.0  0.818909           0.0                                10.0              40.365948                   31.82                    46.520351              0.186756
2023-04-01T15:23:00+00:00       93.698853                           69.0       271.705261          36.206993    34.565434            16.824249            14.722442            23.961651                        974.990967                     2.362205                    0.0  0.819503           0.0                                10.0              40.482758                   31.82                    46.487095              0.085134
2023-04-01T15:33:00+00:00       93.272087                            0.0       273.651428          36.496124    34.737591            16.423655            13.850752            25.068014                        975.453247                     0.000000                    0.0  0.819799           0.0                                10.0              40.635746                   31.82                    46.449047              0.034323
2023-04-01T15:44:00+00:00       89.544205                            0.0       281.973022          36.905815    34.118774            16.453947            15.453939            26.735214                        975.893188                     0.000000                    0.0  0.820000           0.0                                10.0              41.263809                   31.82                    46.411003              0.000000
2023-04-01T15:53:00+00:00       89.524727                            0.0       311.976654          37.794865    34.991169            16.921785            12.781743            27.150896                        976.157959                     0.000000                    0.0  0.819799           0.0                                10.0              43.003090                   31.82                    46.377758              0.034323
2023-04-01T16:03:00+00:00       85.713158                            0.0       321.086700          38.089493    34.187946            14.003425            11.818540            21.416172                        976.632874                     0.000000                    0.0  0.820000           0.0                                10.0              43.966042                   31.82                    46.346169              0.000000
2023-04-01T16:13:00+00:00       81.634575                            0.0       337.047760          37.068604    31.970852            22.526571            20.029434            34.779919                        977.161194                     0.000000                    0.0  0.819799           0.0                                10.0              44.401615                   31.82                    46.314552              0.034323
2023-04-01T16:23:00+00:00       79.816803                            0.0       331.787659          37.794865    32.120159            12.040921            19.857683            32.807358                        977.893433                     0.000000                    0.0  0.819799           0.0                                10.0              47.740746                   31.82                    46.278412              0.034323
2023-04-01T16:33:00+00:00       80.557823                            0.0       323.573822          36.496124    31.082844            18.443014            20.413536            34.671803                        978.459473                     0.000000                    0.0  0.820000           0.0                                10.0              45.913113                   31.82                    46.246719              0.000000
2023-04-01T16:43:00+00:00       80.942566                            0.0       332.248688          36.496124    31.200716            21.174046            18.104511            30.381041                        979.067139                     0.000000                    0.0  0.820000           0.0                                10.0              44.569542                   31.82                    46.215031              0.000000
2023-04-01T16:53:00+00:00       79.707581                            0.0       323.349548          35.769615    30.112585            14.042685            16.793997            29.369192                        979.681213                     0.000000                    0.0  0.820000           0.0                                10.0              43.460403                   31.82                    46.183319              0.000000
2023-04-01T17:03:00+00:00       80.411766                            0.0       319.132477          35.343063    29.913158            11.860916            17.155722            30.936558                        980.204834                     0.000000                    0.0  0.820000           0.0                                10.0              42.749588                   31.82                    46.151588              0.000000
2023-04-01T17:13:00+00:00       79.176674                            0.0       313.239288          34.780373    28.984747            13.372512            19.743557            34.093491                        980.846252                     0.000000                    0.0  0.820000           0.0                                10.0              42.255920                   31.82                    46.124378              0.000000
2023-04-01T17:23:00+00:00       78.875427                            0.0       327.245544          34.780373    28.891390            16.986906            17.072760            32.180767                        981.388184                     0.000000                    0.0  0.820000           0.0                                10.0              42.251469                   31.82                    46.092575              0.000000
2023-04-01T17:33:00+00:00       80.183975                            0.0       318.068481          34.921768    29.432529            18.519194            17.810097            33.146008                        981.760742                     0.000000                    0.0  0.820000           0.0                                10.0              41.962555                   31.82                    46.060768              0.000000
2023-04-01T17:43:00+00:00       77.337463                            0.0       313.656586          34.557201    28.193026            20.223103            20.308739            35.340424                        981.755615                     0.000000                    0.0  0.820000           0.0                                10.0              41.670067                   31.82                    46.033504              0.000000
2023-04-01T17:53:00+00:00       77.662140                            0.0       334.125610          34.719631    28.453136            22.789049            20.011389            35.294498                        982.466553                     0.000000                    0.0  0.820000           0.0                                10.0              41.754280                   31.82                    46.006195              0.000000
2023-04-01T18:03:00+00:00       81.090042                            0.0       333.229218          34.209908    29.013386            13.119161            18.892006            31.622229                        982.818542                     0.000000                    0.0  0.820000           0.0                                10.0              41.622612                   31.82                    45.974327              0.000000
2023-04-01T18:13:00+00:00       80.059212                            0.0       311.965729          34.638493    29.118097            13.910785            15.978122            29.257374                        982.981079                     0.000000                    0.0  0.820000           0.0                                10.0              42.386269                   31.82                    45.947010              0.000000
2023-04-01T18:23:00+00:00       80.293564                            0.0       331.592255          34.921768    29.466055            19.549570            15.418927            29.301912                        983.296875                     0.000000                    0.0  0.820000           0.0                                10.0              42.869839                   31.82                    45.924213              0.000000
2023-04-01T18:33:00+00:00       78.752831                            0.0       329.955322          35.062683    29.128065            12.857516            18.174635            31.128761                        983.735901                     0.000000                    0.0  0.820000           0.0                                10.0              43.580563                   31.82                    45.896832              0.000000
2023-04-01T18:43:00+00:00       77.623032                            0.0       327.424072          35.203114    28.910616            15.415342            16.215599            28.735653                        984.021851                     0.000000                    0.0  0.820000           0.0                                10.0              43.473343                   31.82                    45.874008              0.000000
2023-04-01T18:53:00+00:00       78.108917                            0.0       310.903656          34.780373    28.652412            20.072254            15.426284            30.073940                        984.346191                     0.000000                    0.0  0.820000           0.0                                10.0              42.686832                   31.82                    45.846626              0.000000
2023-04-01T19:03:00+00:00       77.561493                            0.0       332.792999          34.780373    28.480467            24.994030            16.009800            29.494038                        984.553528                     0.000000                    0.0  0.820000           0.0                                10.0              42.860565                   31.82                    45.823780              0.000000
2023-04-01T19:13:00+00:00       76.885971                            0.0       313.366028          34.841034    28.325672            21.522657            17.968273            30.309336                        984.976440                     0.000000                    0.0  0.820000           0.0                                10.0              43.179962                   31.82                    45.800922              0.000000
2023-04-01T19:23:00+00:00       75.981148                            0.0       337.739777          34.638493    27.840437            26.084248            18.383724            28.991871                        985.125854                     0.000000                    0.0  0.820000           0.0                                10.0              43.216751                   31.82                    45.782608              0.000000
2023-04-01T19:34:00+00:00       76.302490                            0.0       294.097321          34.780373    28.080889            10.425849            14.033222            27.351006                        985.515625                     0.000000                    0.0  0.820000           0.0                                10.0              42.974751                   31.82                    45.755165              0.000000
2023-04-01T19:43:00+00:00       76.630928                            0.0       333.336700          34.780373    28.185688            14.140288            14.308822            27.394255                        985.703308                     0.000000                    0.0  0.820000           0.0                                10.0              43.112438                   31.82                    45.736858              0.000000
2023-04-01T19:53:00+00:00       75.891968                            0.0       330.750122          34.780373    27.949329            21.276688            15.890575            29.973482                        985.881470                     0.000000                    0.0  0.820000           0.0                                10.0              43.413914                   31.82                    45.713951              0.000000
2023-04-01T20:03:00+00:00       75.693092                            0.0       330.527985          34.921768    28.022377            24.410288            16.388453            28.900225                        986.143921                     0.000000                    0.0  0.820000           0.0                                10.0              43.342949                   31.82                    45.695602              0.000000
2023-04-01T20:13:00+00:00       76.760811                            0.0       333.258911          34.921768    28.364243            19.731218            15.214316            24.088457                        986.483154                     0.000000                    0.0  0.820000           0.0                                10.0              43.258091                   31.82                    45.677269              0.000000
2023-04-01T20:23:00+00:00       77.088165                            0.0       337.186584          35.482540    29.012659            12.847428            12.012352            23.398888                        986.592468                     0.000000                    0.0  0.820000           0.0                                10.0              43.517490                   31.82                    45.654331              0.000000
2023-04-01T20:33:00+00:00       75.663300                            0.0       333.042206          35.482540    28.556086            10.091352            13.147261            23.044662                        986.993408                     0.000000                    0.0  0.820000           0.0                                10.0              43.805492                   31.82                    45.635986              0.000000
2023-04-01T20:53:00+00:00       74.963669                            0.0       326.840698          35.769615    28.606934             9.610618            11.091887            17.686552                        987.276367                     0.000000                    0.0  0.820000           0.0                                10.0              43.783585                   31.82                    45.599239              0.000000
2023-04-01T21:03:00+00:00       73.969231                            0.0       331.643372          35.915901    28.421993            11.539548            11.919814            19.517740                        987.722046                     0.000000                    0.0  0.820000           0.0                                10.0              43.881706                   31.82                    45.580868              0.000000
2023-04-01T21:13:00+00:00       73.270241                            0.0       328.021240          35.622837    27.907248            11.517501            12.267070            20.124153                        987.962646                     0.000000                    0.0  0.820000           0.0                                10.0              43.770744                   31.82                    45.562462              0.000000
2023-04-01T21:23:00+00:00       72.953781                            0.0       336.250732          35.915901    28.084534            10.492965            12.762239            18.055162                        988.343079                     0.000000                    0.0  0.820000           0.0                                10.0              43.634441                   31.82                    45.544071              0.000000
