              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Wind Speed (avg)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface TemperatureF  Freezing TemperatureF  Sub Surface Temperature 1F  Water Film Heightmil
2023-02-01T10:43:00+00:00       66.676239                            0.0       225.949432           5.890261    -2.822571             7.825361             8.345947            12.887570                       1000.450989                     0.000000               0.000000  0.820000      0.000000                                10.0               2.625893               31.820000                    25.541964              0.000000
2023-02-01T10:53:00+00:00       66.292862                            0.0       224.163162           6.142738    -2.702114            11.242949             9.124641            14.765121                       1000.545837                     0.000000               0.000000  0.820000      0.000000                                10.0               2.731012               31.820000                    25.511776              0.000000
2023-02-01T11:03:00+00:00       65.754616                            0.0       237.752197           6.411831    -2.616245             5.463741             9.606192            15.360621                       1000.655701                     0.000000               0.000000  0.820000      0.000000                                10.0               2.746893               31.820000                    25.481533              0.000000
2023-02-01T11:13:00+00:00       64.918770                            0.0       224.061142           6.810745    -2.504414            10.695276            10.354058            15.526979                       1000.714600                     0.000000               0.000000  0.820000      0.000000                                10.0               2.892469               31.820000                    25.455622              0.000000
2023-02-01T11:23:00+00:00       64.701569                            0.0       228.927216           6.950420    -2.441643             8.969879            10.322385            15.082227                       1000.506287                     0.000000               0.000000  0.820000      0.000000                                10.0               3.129290               31.820000                    25.425352              0.000000
2023-02-01T11:33:00+00:00       65.319611                            0.0       241.779373           6.678053    -2.501499             8.169003             8.727885            12.733303                       1000.486328                     0.000000               0.000000  0.820000      0.000000                                10.0               3.388878               31.820000                    25.399363              0.000000
2023-02-01T11:43:00+00:00       65.819382                            0.0       242.660675           6.507244    -2.504223             6.926489             5.915970             9.592301                       1000.291199                     0.000000               0.000000  0.820000      0.000000                                10.0               3.440527               31.820000                    25.369032              0.000000
2023-02-01T11:53:00+00:00       66.119858                            0.0       227.473785           6.411831    -2.499542             4.373760             4.278760             6.799665                       1000.268799                     0.000000               0.000000  0.820000      0.000000                                10.0               3.659758               31.820000                    25.343025              0.000000
2023-02-01T12:03:00+00:00       66.623535                            0.0       228.133163           6.277657    -2.468082             3.943458             3.625248             6.659667                       1000.070862                     0.000000               0.000000  0.820000      0.000000                                10.0               3.681641               31.820000                    25.312641              0.000000
2023-02-01T12:13:00+00:00       65.962334                            0.0       222.197220           6.602285    -2.367542             6.610271             5.625164             8.630429                       1000.144043                     0.000000               0.000000  0.820000      0.000000                                10.0               3.701075               31.820000                    25.286562              0.000000
2023-02-01T12:23:00+00:00       66.189651                            0.0       227.452698           6.545301    -2.349529             6.037195             6.374240            11.096067                       1000.117859                     0.000000               0.000000  0.820000      0.000000                                10.0               3.903358               31.820000                    25.260483              0.000000
2023-02-01T12:33:00+00:00       66.511726                            0.0       209.531250           6.810745    -1.992897             6.390942             5.682735             9.378089                       1000.245422                     0.000000               0.000000  0.820000      0.000000                                10.0               4.001028               31.820000                    25.229988              0.000000
2023-02-01T12:43:00+00:00       66.392029                            0.0       224.065308           7.089367    -1.764153             5.118497             5.550159             9.554011                       1000.304382                     0.000000               0.000000  0.820000      0.000000                                10.0               4.138016               31.820000                    25.203863              0.000000
2023-02-01T12:53:00+00:00       65.767044                            0.0       220.127121           7.501810    -1.569569             6.811244             7.059130            11.426587                       1000.302368                     0.000000               0.000000  0.820000      0.000000                                10.0               4.273384               31.820000                    25.177689              0.000000
2023-02-01T13:03:00+00:00       65.479996                            0.0       218.311752           7.907827    -1.273960             8.128503             8.567935            13.096171                       1000.373718                     0.000000               0.000000  0.820000      0.000000                                10.0               4.436935               31.820000                    25.151520              0.000000
2023-02-01T13:13:00+00:00       64.885994                            0.0       218.412781           8.174992    -1.211910             8.796949             9.284199            13.210357                       1000.496826                     0.000000               0.000000  0.820000      0.000000                                10.0               4.674580               31.820000                    25.125298              0.000000
2023-02-01T13:23:00+00:00       64.710388                            0.0       227.850159           8.439398    -1.016911             7.420668             7.757046            12.722580                       1000.629333                     0.000000               0.000000  0.820000      0.000000                                10.0               4.988670               31.820000                    25.099081              0.000000
2023-02-01T13:33:00+00:00       64.482407                            0.0       195.873398           8.707571    -0.835854             3.674927             7.743179            13.535172                       1000.689026                     0.000000               0.000000  0.820000      0.000000                                10.0               5.347315               31.820000                    25.072819              0.000000
2023-02-01T13:43:00+00:00       64.202560                            0.0       207.917542           8.983194    -0.665298             3.466359             5.812836            10.427006                       1000.669739                     0.000000               0.000000  0.820000      0.000000                                10.0               6.017967               31.820000                    25.046560              0.000000
2023-02-01T13:53:00+00:00       63.842995                            0.0       209.205322           9.256020    -0.524593             6.714485             5.775725             8.573948                       1000.648682                     0.000000               0.000000  0.820000      0.000000                                10.0               6.586143               31.820000                    25.020250              0.000000
2023-02-01T14:03:00+00:00       63.772060                            0.0       213.695984           9.526091    -0.290794             6.339988             5.592488             8.528993                       1000.707153                     0.000000               0.000000  0.820000      0.000000                                10.0               7.226549               31.820000                    24.998314              0.000000
2023-02-01T14:13:00+00:00       63.170658                            0.0       206.512787          10.189470     0.139145             5.376094             5.692806             9.409428                       1000.630798                     0.000000               0.000000  0.820000      0.000000                                10.0               8.034389               31.820000                    24.971998              0.000000
2023-02-01T14:23:00+00:00       62.496021                            0.0       212.877518          11.134161     0.808531             6.982289             5.073969            10.408681                       1000.570679                     0.000000               0.000000  0.820000      0.000000                                10.0               9.024286               31.820000                    24.950027              0.000000
2023-02-01T14:33:00+00:00       61.565296                            0.0       217.710327          11.534695     0.867676             6.144006             6.013359            10.558477                       1000.505981                     0.000000               0.000000  0.820000      0.000000                                10.0              10.174747               31.820000                    24.923637              0.000000
2023-02-01T14:43:00+00:00       61.324417                            0.0       210.160339          12.170910     1.387510             5.407893             5.334061             9.543843                       1000.610474                     0.000000               0.000000  0.820000      0.000000                                10.0              11.227623               31.820000                    24.901638              0.000000
2023-02-01T14:53:00+00:00       60.434696                            0.0       203.224396          12.733732     1.607090             5.809371             5.611593            10.468623                       1000.760071                     0.000000               0.000000  0.820000      0.000000                                10.0              12.195269               31.820000                    24.879623              0.000000
2023-02-01T15:03:00+00:00       60.325195                            0.0       196.959244          13.154728     1.966896             6.089779             5.491471            10.260851                       1000.899719                     0.000000               0.000000  0.820000      0.000000                                10.0              13.265985               31.820000                    24.857586              0.000000
2023-02-01T15:13:00+00:00       60.199123                            0.0       211.661209          13.662937     2.403124             5.910220             6.952396            12.183145                       1000.800842                     0.000000               0.000000  0.820000      0.000000                                10.0              14.371767               31.820000                    24.835537              0.000000
2023-02-01T15:23:00+00:00       59.523346                            0.0       206.247452          14.731785     3.170465             6.923687             5.788239             9.946564                       1000.915649                     0.000000               0.000000  0.820000      0.000000                                10.0              15.592169               31.820000                    24.813505              0.000000
2023-02-01T15:33:00+00:00       58.560726                            0.0       188.289200          15.918056     3.937313             9.803770             6.564271            10.853550                       1000.842468                     0.000000               0.000000  0.820000      0.000000                                10.0              16.797621               31.820000                    24.791420              0.000000
2023-02-01T15:43:00+00:00       57.887280                            0.0       217.653107          15.918056     3.685858            10.519117             8.745909            13.462633                       1000.859131                     0.000000               0.000000  0.820000      0.000000                                10.0              17.953886               31.820000                    24.774086              0.000000
2023-02-01T15:53:00+00:00       57.238152                            0.0       220.079346          16.857094     4.325209             8.867105             7.715491            14.359700                       1001.055176                     0.000000               0.000000  0.820000      0.000000                                10.0              19.082317               31.820000                    24.753246              0.000000
2023-02-01T16:03:00+00:00       56.987000                            0.0       227.707550          17.510172     4.843985            16.476822            11.827305            20.063105                       1001.098816                     0.000000               0.000000  0.820000      0.000000                                10.0              20.178261               31.820000                    24.736572              0.000000
2023-02-01T16:13:00+00:00       57.077900                            0.0       212.133789          18.317051     5.638189            11.343959            12.718016            18.642645                       1001.044739                     0.000000               0.000000  0.820000      0.000000                                10.0              21.268202               31.820000                    24.724051              0.000000
2023-02-01T16:23:00+00:00       56.461426                            0.0       214.305954          19.368050     6.387989             7.028669            10.428002            17.464003                       1001.048950                     0.000000               0.000000  0.820000      0.000000                                10.0              22.517086               31.820000                    24.707361              0.000000
2023-02-01T16:33:00+00:00       55.936119                            0.0       233.489136          20.043858     6.816809            11.584504            10.587650            19.235855                       1000.968262                     0.000000               0.000000  0.820000      0.000000                                10.0              23.591982               31.820000                    24.694824              0.000000
2023-02-01T16:43:00+00:00       55.255913                            0.0       222.847336          20.575857     7.045860            17.090696            14.091205            20.287882                       1001.267517                     0.000000               0.000000  0.820000      0.000000                                10.0              24.560083               31.820000                    24.682283              0.000000
2023-02-01T16:53:00+00:00       54.567879                            0.0       216.182816          21.061966     7.224434            12.621492            15.222301            22.464672                       1001.153809                     0.000000               0.000000  0.820000      0.000000                                10.0              25.702364               31.820000                    24.673927              0.000000
2023-02-01T17:03:00+00:00       54.297150                            0.0       214.978943          21.870760     7.871265            11.393013            11.849983            20.063644                       1001.152466                     0.000000               0.000000  0.820000      0.000000                                10.0              26.699028               31.820000                    24.665569              0.000000
2023-02-01T17:13:00+00:00       53.709198                            0.0       225.549026          22.043293     7.791220            15.169127            12.231037            20.358578                       1001.169922                     0.000000               0.000000  0.820000      0.000000                                10.0              27.615219               31.820000                    24.657209              0.000000
2023-02-01T17:23:00+00:00       53.613575                            0.0       239.508957          22.705769     8.370634            10.580620            12.680240            18.393284                       1001.059875                     0.000000               0.000000  0.820000      0.000000                                10.0              28.507536               31.820000                    24.653017              0.000000
2023-02-01T17:33:00+00:00       53.061020                            0.0       233.634644          23.239779     8.638790             9.965687            10.704199            16.782206                       1000.689758                     0.000000               0.000000  0.820000      0.000000                                10.0              29.361210               31.820000                    24.653017              0.000000
2023-02-01T17:43:00+00:00       52.229355                            0.0       223.059464          23.512329     8.541370            10.378380            11.879566            20.285360                       1000.487122                     0.000000               0.000000  0.820000      0.000000                                10.0              30.055557               31.820000                    24.653017              0.000000
2023-02-01T17:53:00+00:00       51.659370                            0.0       209.473053          23.647778     8.423426             9.611970            13.653755            21.643471                       1000.464905                     0.000000               0.000000  0.820000      0.000000                                10.0              30.789610               31.820000                    24.653017              0.000000
2023-02-01T18:03:00+00:00       51.004318                            0.0       232.088364          23.782711     8.265266            15.915485            14.202262            22.881790                       1000.214539                     0.000000               0.000000  0.820000      0.000000                                10.0              31.320724               31.820000                    24.661377              0.000000
2023-02-01T18:13:00+00:00       51.379456                            0.0       230.825516          24.184261     8.801460            13.326691            12.383397            19.842972                        999.963745                     0.000000               0.000000  0.820000      0.000000                                10.0              31.914215               31.820000                    24.669765              0.000000
2023-02-01T18:23:00+00:00       52.121788                            0.0       219.084320          24.089088     9.032591            10.181435            15.129610            23.824080                        999.787964                     0.000000               0.000000  0.820000      0.000000                                10.0              32.328224               31.820000                    24.678120              0.000000
2023-02-01T18:33:00+00:00       51.519630                            0.0       207.009247          23.917084     8.613680            13.763699            13.870691            24.965448                        999.442627                     0.000000               0.000000  0.820000      0.000000                                10.0              32.742268               31.820000                    24.694824              0.000000
2023-02-01T18:43:00+00:00       51.087139                            0.0       210.950653          24.050951     8.550558            15.940821            14.997773            23.553017                        999.237061                     0.000000               0.000000  0.820000      0.000000                                10.0              32.952827               31.820000                    24.711517              0.000000
2023-02-01T18:53:00+00:00       50.918503                            0.0       229.163940          24.317072     8.724190            19.618193            13.695754            25.557415                        999.390015                     0.000000               0.000000  0.820000      0.000000                                10.0              33.264851               31.820000                    24.728233              0.000000
2023-02-01T19:03:00+00:00       51.978134                            0.0       230.609741          24.317072     9.183279            14.383847            16.791454            26.702528                        999.006714                     0.000000               0.000000  0.820000      0.000000                                10.0              33.449566               31.820000                    24.753246              0.000000
2023-02-01T19:13:00+00:00       51.156364                            0.0       224.225021          24.184261     8.704569            15.677373            16.807241            23.865761                        999.024048                     0.000000               0.000000  0.820000      0.000000                                10.0              33.742371               31.820000                    24.778261              0.000000
2023-02-01T19:23:00+00:00       51.265450                            0.0       209.451202          24.712330     9.242804            12.261372            13.677102            21.967894                        998.755127                     0.000000               0.000000  0.820000      0.000000                                10.0              34.002506               31.820000                    24.804649              0.000000
2023-02-01T19:33:00+00:00       51.781441                            0.0       201.214020          25.121426     9.847063            12.215773            10.382134            18.142363                        998.675049                     0.000000               0.000000  0.820000      0.000000                                10.0              34.325542               31.820000                    24.839960              0.000000
2023-02-01T19:43:00+00:00       50.677170                            0.0       202.149475          25.258476     9.492279            14.108373            10.502996            16.644606                        998.522522                     0.000000               0.000000  0.820000      0.000000                                10.0              34.550659               31.820000                    24.875231              0.000000
2023-02-01T19:53:00+00:00       52.129940                            0.0       208.423935          24.983812     9.869148            12.070150            10.702623            17.192490                        998.118896                     0.000000               0.000000  0.820000      0.000000                                10.0              34.453941               31.820000                    24.910435              0.000000
2023-02-01T20:03:00+00:00       52.088367                            0.0       205.712097          25.395023    10.234093            10.674057            10.592820            16.084068                        997.977356                     0.000000               0.000000  0.820000      0.000000                                10.0              34.424805               31.820000                    24.954407              0.000000
2023-02-01T20:13:00+00:00       51.807018                            0.0       200.945099          25.647177    10.347244             9.679575            11.533950            22.742573                        998.044250                     0.000000               0.000000  0.820000      0.000000                                10.0              34.406574               31.820000                    24.998314              0.000000
2023-02-01T20:23:00+00:00       49.615788                            0.0       193.555771          25.589138     9.326012            11.640785            10.912329            21.411449                        997.793701                     0.000000               0.000000  0.820000      0.000000                                10.0              34.367176               31.820000                    25.042170              0.000000
2023-02-01T20:33:00+00:00       52.241608                            0.0       204.386780          25.801439    10.678419             9.682155            11.076246            17.959042                        997.880554                     0.000000               0.000000  0.820000      0.000000                                10.0              34.125454               31.820000                    25.090342              0.000000
2023-02-01T20:43:00+00:00       52.241158                            0.0       190.955673          26.069790    10.928085            11.710747             9.751832            16.725203                        997.726868                     0.000000               0.000000  0.820000      0.000000                                10.0              34.008408               31.820000                    25.142790              0.000000
2023-02-01T20:53:00+00:00       50.829918                            0.0       209.432541          25.666500     9.938370            12.086155            12.372013            19.786972                        997.982849                     0.000000               0.000000  0.820000      0.000000                                10.0              33.599453               31.820000                    25.195148              0.000000
2023-02-01T21:03:00+00:00       49.790260                            0.0       196.181152          25.935886     9.725599            11.789014            12.237018            19.765467                        997.751526                     0.000000               0.000000  0.820000      0.000000                                10.0              33.157818               31.820000                    25.247421              0.000000
2023-02-01T21:13:00+00:00       48.676899                            0.0       215.367279          26.069790     9.344000            13.287843            13.064587            23.205109                        997.882690                     0.000000               0.000000  0.820000      0.000000                                10.0              32.576946               31.820000                    25.303928              0.000000
2023-02-01T21:23:00+00:00       49.225365                            0.0       223.520309          26.203203     9.717785             9.994020            10.393376            16.699263                        997.868652                     0.000000               0.000000  0.820000      0.000000                                10.0              32.148411               31.820000                    25.360365              0.000000
2023-02-01T21:33:00+00:00       49.169044                            0.0       208.446381          26.203203     9.692179            12.642088            11.741541            19.971464                        997.860901                     0.000000               0.000000  0.820000      0.000000                                10.0              31.674145               31.820000                    25.421007              0.000000
2023-02-01T21:43:00+00:00       49.958862                            0.0       205.845688          25.935886     9.801247            14.856308            15.166082            26.399860                        997.960205                     0.000000               0.000000  0.820000      0.000000                                10.0              31.000917               31.820000                    25.477230              0.000000
2023-02-01T21:53:00+00:00       51.710911                            0.0       234.208038          25.801439    10.449068            13.833760            15.044049            27.235884                        997.941345                     0.000000               0.000000  0.820000      0.000000                                10.0              30.164822               31.820000                    25.541964              0.000000
2023-02-01T22:03:00+00:00       51.278419                            0.0       226.074875          25.395023     9.882923            13.929248            15.350813            25.055267                        997.836731                     0.000000               0.000000  0.820000      0.000000                                10.0              28.916880               31.820000                    25.602249              0.000000
2023-02-01T22:13:00+00:00       52.367264                            0.0       232.675781          25.395023    10.353891            10.141910            13.051287            22.104639                        997.648926                     0.000000               0.000000  0.820000      0.000000                                10.0              27.700434               31.820000                    25.662413              0.000000
