              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Absolute Atmospheric PressurehPa  Wind Speed (vct)mph  Precipitation Intensityin/h  Wind Direction (max)  Saline Concentration%  Road Condition Lufftlogic  Friction  Surface TemperatureF  Freezing TemperatureF  Water Film Heightmil  Ice Percent%  Road Condition Lufft IRS31Prologic
2023-01-01T19:11:00+00:00       80.322884                            0.0       243.590378          36.322704    30.841469            10.322455                        982.890625             7.614854                     0.000000             256.499420              85.000000                        2.0  0.811290              40.317028               85.000000              1.490983      0.000000                                15.0
2023-01-01T19:21:00+00:00       78.522171                            0.0       271.121948          37.761448    31.681660             8.102249                        982.630432             7.769793                     0.000000             243.185349              85.000000                        2.0  0.812968              42.512836               85.000000              1.203645      0.000000                                15.0
2023-01-01T19:30:00+00:00       77.510391                            0.0       243.238495          37.546188    31.151171             8.792983                        982.689026             9.548858                     0.000000             255.323837              85.000000                        2.0  0.812968              43.173008               85.000000              1.203645      0.000000                                15.0
2023-01-01T19:41:00+00:00       76.426064                            0.0       262.480011          38.151005    31.389446             8.215101                        982.913269             7.992405                     0.000000             257.595459              85.000000                        2.0  0.814311              44.076080               85.000000              0.973774      0.000000                                15.0
2023-01-01T19:51:00+00:00       77.886398                            0.0       261.011200          38.447990    32.147350             8.164438                        983.053711             9.217700                     0.000000             246.287109              85.000000                        2.0  0.814983              44.894257               85.000000              0.858839      0.000000                                15.0
2023-01-01T20:01:00+00:00       76.307396                            0.0       253.607254          38.274784    31.470974            10.698402                        983.034668             8.324306                     0.000000             218.959106              85.000000                        2.0  0.815990              45.345448               85.000000              0.686436      0.000000                                15.0
2023-01-01T20:11:00+00:00       75.585220                            0.0       218.050201          38.566338    31.517879             8.251258                        983.004517             8.141630                     0.000000             223.573822              85.000000                        2.0  0.816661              45.437874               85.000000              0.571501      0.000000                                15.0
2023-01-01T20:20:00+00:00       74.929283                            0.0       263.240845          39.338619    32.049194             9.584551                        983.087280             9.268292                     0.000000             253.910095              85.000000                        2.0  0.816997              45.566982               85.000000              0.514033      0.000000                                15.0
2023-01-01T20:31:00+00:00       74.522057                            0.0       230.626755          39.161362    31.742466             8.960838                        983.264648             9.654156                     0.000000             243.183899              85.000000                        2.0  0.816997              45.548546               85.000000              0.514033      0.000000                                15.0
2023-01-01T20:41:00+00:00       74.298698                            0.0       240.948975          39.323677    31.824907             8.751873                        983.390564            10.059425                     0.000000             246.440765              85.000000                        2.0  0.816661              45.396305               85.000000              0.571501      0.000000                                15.0
2023-01-01T20:51:00+00:00       73.076477                            0.0       222.417023          39.781754    31.855595             9.379757                        983.342590             8.944891                     0.000000             214.395721              85.000000                        2.0  0.816661              45.322304               85.000000              0.571501      0.000000                                15.0
2023-01-01T21:01:00+00:00       73.289894                            0.0       225.132492          39.941944    32.082573             7.995631                        983.383301             9.254728                     0.000000             242.173553              85.000000                        2.0  0.816997              45.108807               85.000000              0.514033      0.000000                                15.0
2023-01-01T21:11:00+00:00       72.818085                            0.0       233.960068          40.095757    32.070496             7.291078                        983.446716             9.317830                     0.000000             242.485672              85.000000                        2.0  0.816997              44.889568               85.000000              0.514033      0.000000                                15.0
2023-01-01T21:21:00+00:00       72.203453                            0.0       224.511520          40.413483    32.166096             9.831105                        983.244995             8.974886                     0.000000             235.614563              85.000000                        5.0  0.816997              44.533752               85.000000              0.514033      0.000000                                15.0
2023-01-01T21:31:00+00:00       72.284912                            0.0       225.052155          40.407581    32.188431             8.883696                        983.557190             8.501125                     0.000000             242.912643              85.000000                        5.0  0.817333              44.175220               85.000000              0.456566      0.000000                                15.0
2023-01-01T21:41:00+00:00       71.702248                            0.0       220.902252          40.561234    32.135246             7.398466                        983.514038             7.781441                     0.000000             242.231781              85.000000                        5.0  0.817333              43.704460               85.000000              0.456566      0.000000                                15.0
