              MeasureTime  Rel. Humidity%  Precipitation Type Lufftlogic  Wind Direction  Air TemperatureF  Dew PointF  Wind Speed (act)mph  Wind Speed (avg)mph  Wind Speed (max)mph  Absolute Atmospheric PressurehPa  Precipitation Intensityin/h  Saline Concentration%  Friction  Ice Percent%  Road Condition Lufft IRS31Prologic  Surface TemperatureF  Freezing TemperatureF  Sub Surface Temperature 1F  Water Film Heightmil
2023-08-01T06:32:00+00:00       90.159172                            0.0       287.630402          65.498077    62.534985             1.177691             0.773420             3.818429                        997.050110                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.232452              0.000000
2023-08-01T06:42:00+00:00       89.551285                            0.0       252.398865          64.957184    61.809105             1.259982             0.903359             1.669618                        997.089844                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.211159              0.000000
2023-08-01T06:52:00+00:00       88.653336                            0.0       264.354706          64.957184    61.523724             1.529087             0.779847             3.551997                        997.121582                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.182686              0.000000
2023-08-01T07:02:00+00:00       90.913124                            0.0         0.000000          64.405991    61.692307             0.000000             1.499896             2.647136                        997.240234                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.161339              0.000000
2023-08-01T07:12:00+00:00       91.871109                            0.0       247.488403          64.405991    61.989365             0.739145             0.690266             2.785827                        997.110107                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.132904              0.000000
2023-08-01T07:22:00+00:00       92.510727                            0.0       324.578979          64.228867    62.010719             2.440253             0.923328             5.201684                        997.181885                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.111542              0.000000
2023-08-01T07:32:00+00:00       90.652611                            0.0       345.252838          64.228867    61.436012             2.556644             2.753794             7.208702                        997.259644                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.083084              0.000000
2023-08-01T07:42:00+00:00       89.696205                            0.0       356.275940          64.774628    61.674767             2.807154             0.782553             5.228972                        997.293518                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.054619              0.000000
2023-08-01T07:52:00+00:00       88.913925                            0.0         3.459127          64.957184    61.606800             2.470052             2.383731             7.719926                        997.275208                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    82.019005              0.000000
2023-08-01T08:02:00+00:00       90.479195                            0.0       350.001831          64.050934    61.206078             2.127173             2.446321             6.988052                        997.221008                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.990479              0.000000
2023-08-01T08:12:00+00:00       90.740021                            0.0         3.269483          64.050934    61.287449             0.826001             1.943889             6.419747                        997.172668                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.961975              0.000000
2023-08-01T08:22:00+00:00       92.045654                            0.0       333.107117          63.871838    61.514397             1.447055             1.141332             5.081009                        997.159851                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.926323              0.000000
2023-08-01T08:32:00+00:00       90.130257                            0.0         1.553924          64.405991    61.447502             2.383177             2.974562             7.014634                        997.060120                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.890656              0.000000
2023-08-01T08:42:00+00:00       93.876152                            0.0       248.385147          63.510178    61.713432             0.726236             0.898346             5.473181                        997.044128                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.854980              0.000000
2023-08-01T08:52:00+00:00       94.832855                            0.0       337.984009          62.958855    61.453003             1.689523             0.764426             4.347054                        997.213379                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.819283              0.000000
2023-08-01T09:02:00+00:00       94.335663                            0.0       251.844040          62.772644    61.119438             1.606950             0.976029             7.028410                        997.032043                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.783569              0.000000
2023-08-01T09:12:00+00:00       95.294952                            0.0       267.384064          62.585991    61.219883             0.932390             0.826879             4.933206                        997.041382                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.747849              0.000000
2023-08-01T09:22:00+00:00       95.207443                            0.0       344.010925          62.585991    61.193916             1.275134             0.759396             4.617186                        997.193237                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.704987              0.000000
2023-08-01T09:32:00+00:00       88.159782                            0.0       138.423569          65.318901    61.721989             3.099366             1.624727             6.833950                        997.209290                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.669235              0.000000
2023-08-01T09:42:00+00:00       90.792931                            0.0       283.601685          64.380493    61.629642             1.251310             1.706638             9.301598                        997.408081                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.626289              0.000000
2023-08-01T09:52:00+00:00       93.526909                            0.0       267.920044          63.510178    61.607887             0.946461             1.348508             6.189214                        997.496948                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.590500              0.000000
2023-08-01T10:02:00+00:00       87.061249                            0.0       138.608276          65.701447    61.743248             2.043827             2.249505             9.468135                        997.541077                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.547569              0.000000
2023-08-01T10:12:00+00:00       85.173172                            0.0         0.000000          66.413254    61.821022             0.000000             2.058649             5.386330                        997.504761                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.504570              0.000000
2023-08-01T10:22:00+00:00       85.658211                            0.0       117.738724          66.750389    62.312824             2.545232             2.171103             7.392651                        997.538879                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.461594              0.000000
2023-08-01T10:32:00+00:00       84.758820                            0.0        10.428810          66.930359    62.189667             1.583866             1.963125             9.700785                        997.551392                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.418549              0.000000
2023-08-01T10:42:00+00:00       81.674850                            0.0       124.913956          67.813927    62.002129             2.270217             2.317556             4.835427                        997.614380                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.375534              0.000000
2023-08-01T10:52:00+00:00       82.026100                            0.0        16.579227          67.639343    61.953453             2.992193             2.878299             7.451386                        997.480652                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.332451              0.000000
2023-08-01T11:02:00+00:00       79.602928                            0.0        45.908176          68.322647    61.769344             1.391082             1.874467             6.885504                        997.654175                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.289391              0.000000
2023-08-01T11:12:00+00:00       80.247818                            0.0       325.439636          68.168106    61.847603             0.965744             1.557904             7.880034                        997.738525                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.239113              0.000000
2023-08-01T11:22:00+00:00       79.008286                            0.0       146.167252          68.425232    61.656693             2.680464             3.343896             9.472751                        997.686279                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.195969              0.000000
2023-08-01T11:32:00+00:00       77.421890                            0.0        83.020622          68.705536    61.354733             3.927183             2.665527             6.485972                        997.604187                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.152840              0.000000
2023-08-01T11:42:00+00:00       79.279587                            0.0         0.000000          68.705536    62.026253             0.000000             2.470034             5.085346                        997.533813                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.102432              0.000000
2023-08-01T11:52:00+00:00       79.279587                            0.0       106.150414          68.705536    62.026253             3.182009             2.288310             7.069143                        997.625977                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.052048              0.000000
2023-08-01T12:02:00+00:00       77.856262                            0.0        59.563560          68.907753    61.709129             1.630306             2.287905             7.519428                        997.672668                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    81.008850              0.000000
2023-08-01T12:12:00+00:00       75.469574                            0.0       178.680374          69.752258    61.644936             2.632060             1.794898             6.208724                        997.791748                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.958420              0.000000
2023-08-01T12:22:00+00:00       73.053406                            0.0       104.721237          70.461273    61.407742             1.270761             3.145381             8.356720                        997.833374                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.907951              0.000000
2023-08-01T12:32:00+00:00       72.191437                            0.0         0.000000          70.810867    61.408173             0.000000             3.024556             8.768412                        997.870605                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.864647              0.000000
2023-08-01T12:42:00+00:00       70.769478                            0.0         0.000000          71.156494    61.177448             0.000000             3.726695             7.497317                        997.893982                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.814133              0.000000
2023-08-01T12:52:00+00:00       70.687141                            0.0       188.078079          71.671158    61.637802             4.699183             2.411359             9.685773                        997.838684                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.763580              0.000000
2023-08-01T13:02:00+00:00       69.817032                            0.0       224.990433          72.719971    62.291016             1.082143             2.864904             8.902886                        998.011108                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.713005              0.000000
2023-08-01T13:12:00+00:00       69.664978                            0.0       190.194046          73.400040    62.879654             4.178766             2.742712             7.460434                        998.005188                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.669601              0.000000
2023-08-01T13:22:00+00:00       70.202591                            0.0       127.592735          73.927948    63.604019             3.485805             3.297263             7.858743                        998.075623                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.618973              0.000000
2023-08-01T13:32:00+00:00       66.955429                            0.0       118.351372          73.752930    62.089077             2.186586             4.712662            10.499611                        998.068970                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.568893              0.000000
2023-08-01T13:42:00+00:00       68.762611                            0.0       198.051025          73.752930    62.845856             5.107677             7.324391            11.367142                        998.039856                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.527557              0.000000
2023-08-01T13:52:00+00:00       67.818680                            0.0       204.686386          74.275131    62.950638             5.542454             4.381418             9.355302                        997.878601                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.479324              0.000000
2023-08-01T14:02:00+00:00       68.402687                            0.0       185.822311          74.447311    63.359234             4.685416             6.119167             9.453070                        998.016846                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.437988              0.000000
2023-08-01T14:12:00+00:00       70.567406                            0.0       239.635040          74.250465    64.061028             6.250414             6.362496             9.516040                        997.920593                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.389717              0.000000
2023-08-01T14:22:00+00:00       70.123329                            0.0       124.975639          74.958351    64.558090             1.125232             5.291178             9.453556                        998.034119                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.348297              0.000000
2023-08-01T14:32:00+00:00       72.009842                            0.0       246.899734          74.691696    65.064354             4.252535             4.409636             8.331834                        998.072876                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.306900              0.000000
2023-08-01T14:42:00+00:00       70.512657                            0.0       214.152054          75.474014    65.210800             2.650104             3.605548             5.731994                        998.074890                     0.000000                    0.0  0.820000           0.0                                10.0              86.921204                   31.82                    80.265434              0.000000
2023-08-01T14:52:00+00:00       69.352837                            0.0       215.094528          76.164413    65.394348             6.288871             5.042339             9.825007                        998.227844                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.223999              0.000000
2023-08-01T15:02:00+00:00       70.479897                            0.0       202.271652          76.164413    65.858620             6.281697             6.465896            10.295573                        998.122314                     0.000000                    0.0  0.000000           0.0                                 0.0               0.000000                    0.00                    80.189430              0.000000
2023-08-01T15:12:00+00:00       68.552788                            0.0       213.173553          76.672791    65.545959             4.095550             5.664005             9.037942                        998.066284                     0.000000                    0.0  0.820000           0.0                                10.0              91.200096                   31.82                    80.154846              0.000000
2023-08-01T15:22:00+00:00       69.260376                            0.0       216.568497          77.355759    66.494415             5.978570             6.140135            10.211396                        998.084839                     0.000000                    0.0  0.820000           0.0                                10.0              92.401749                   31.82                    80.120247              0.000000
2023-08-01T15:32:00+00:00       69.200890                            0.0       225.163696          77.355759    66.469574             0.775358             5.890121            13.169159                        998.037476                     0.000000                    0.0  0.820000           0.0                                10.0              93.749573                   31.82                    80.085632              0.000000
2023-08-01T15:42:00+00:00       68.685837                            0.0       210.155624          77.528450    66.418594             7.733063             7.295102            12.856446                        998.067505                     0.000000                    0.0  0.820000           0.0                                10.0              94.487961                   31.82                    80.051010              0.000000
2023-08-01T15:52:00+00:00       68.885384                            0.0       229.107269          77.700279    66.666504             7.065565             5.821713            10.356409                        998.000183                     0.000000                    0.0  0.820000           0.0                                10.0              94.803085                   31.82                    80.023270              0.000000
2023-08-01T16:02:00+00:00       69.343834                            0.0       211.674438          78.041275    67.184326             4.197408             6.138804            10.867514                        997.947693                     0.000000                    0.0  0.820000           0.0                                10.0              96.297836                   31.82                    79.995575              0.000000
2023-08-01T16:12:00+00:00       65.525650                            0.0       232.108139          78.882584    66.346489             7.389945             5.674581            12.113676                        997.944580                     0.000000                    0.0  0.820000           0.0                                10.0              97.158943                   31.82                    79.974770              0.000000
2023-08-01T16:22:00+00:00       65.955994                            0.0       193.287674          79.227844    66.863541             6.009023             7.865492            12.887713                        997.927185                     0.000000                    0.0  0.820000           0.0                                10.0              98.308067                   31.82                    79.954010              0.000000
2023-08-01T16:32:00+00:00       63.635303                            0.0       223.719955          79.739258    66.312332             7.333448             7.250731            12.869003                        997.915344                     0.000000                    0.0  0.820000           0.0                                10.0              99.465736                   31.82                    79.933189              0.000000
2023-08-01T16:42:00+00:00       65.177376                            0.0       194.871140          79.252365    66.543243             5.070405             7.295485            12.578374                        997.715515                     0.000000                    0.0  0.820000           0.0                                10.0              99.809265                   31.82                    79.919327              0.000000
2023-08-01T16:52:00+00:00       63.767208                            0.0       233.230515          79.569626    66.211716             6.928485             6.929199            11.332889                        997.834778                     0.000000                    0.0  0.820000           0.0                                10.0              98.315933                   31.82                    79.905418              0.000000
2023-08-01T17:02:00+00:00       64.921341                            0.0       150.624985          79.908051    67.050919             4.229817             7.126134            14.056820                        997.448242                     0.000000                    0.0  0.820000           0.0                                10.0             101.264656                   31.82                    79.891548              0.000000
2023-08-01T17:12:00+00:00       62.032314                            0.0       217.740524          80.574883    66.364090             6.667626             8.359422            13.120366                        997.528625                     0.000000                    0.0  0.820000           0.0                                10.0             103.598282                   31.82                    79.884636              0.000000
2023-08-01T17:22:00+00:00       61.273975                            0.0       212.218124          81.430939    66.814484             7.995711             6.620138            13.215349                        997.514160                     0.000000                    0.0  0.820000           0.0                                10.0             102.864212                   31.82                    79.877678              0.000000
2023-08-01T17:32:00+00:00       59.577999                            0.0       219.840302          81.261139    65.844215             5.257591             8.518534            12.042106                        997.332397                     0.000000                    0.0  0.820000           0.0                                10.0             103.579216                   31.82                    79.877678              0.000000
2023-08-01T17:42:00+00:00       59.651619                            0.0       227.285706          81.090500    65.719788             4.568444             8.194856            14.012872                        997.347778                     0.000000                    0.0  0.820000           0.0                                10.0             105.240845                   31.82                    79.877678              0.000000
2023-08-01T17:52:00+00:00       59.478260                           60.0       199.082199          81.768082    66.271156             7.683570             8.789361            15.730251                        997.222900                     0.000000                    0.0  0.820000           0.0                                10.0             103.993759                   31.82                    79.877678              0.000000
2023-08-01T18:02:00+00:00       58.413116                            0.0       180.456833          82.434464    66.373154             8.806767             5.925859            12.500432                        996.725647                     0.000000                    0.0  0.820000           0.0                                10.0             105.968216                   31.82                    79.884636              0.000000
2023-08-01T18:12:00+00:00       60.475708                            0.0       238.159897          81.090500    66.115417             6.361876             7.994935            14.212328                        996.776367                     0.000000                    0.0  0.820000           0.0                                10.0             103.375954                   31.82                    79.891548              0.000000
2023-08-01T18:22:00+00:00       60.522484                            0.0       193.117661          82.101990    67.087967            10.106733             8.281094            17.437183                        996.653137                     0.000000                    0.0  0.819206           0.0                                10.0             104.789978                   31.82                    79.905418              0.135944
2023-08-01T18:32:00+00:00       62.217041                            0.0       221.490417          81.430939    67.257004             7.856347             9.214864            15.090190                        996.371643                     0.000000                    0.0  0.820000           0.0                                10.0             104.211700                   31.82                    79.919327              0.000000
2023-08-01T18:42:00+00:00       60.614094                            0.0       215.461609          82.101990    67.131805             9.651873             8.108124            14.474985                        996.398804                     0.000000                    0.0  0.820000           0.0                                10.0             106.452286                   31.82                    79.940094              0.000000
2023-08-01T18:52:00+00:00       60.074585                            0.0       229.369019          82.779831    67.508957             7.244760             8.962982            14.611526                        996.385559                     0.000000                    0.0  0.820000           0.0                                10.0             106.613182                   31.82                    79.960907              0.000000
2023-08-01T19:02:00+00:00       57.230808                            0.0       236.745071          82.607567    65.944611            11.582788             7.879343            15.995598                        996.514648                     0.000000                    0.0  0.820000           0.0                                10.0             104.206161                   31.82                    79.981720              0.000000
2023-08-01T19:12:00+00:00       58.040989                            0.0       193.165100          82.101990    65.877869             7.617111             9.834914            15.186905                        996.423035                     0.000000                    0.0  0.820000           0.0                                10.0             103.528770                   31.82                    80.009422              0.000000
2023-08-01T19:22:00+00:00       56.943394                            0.0       225.625107          83.121918    66.278999             6.624746             9.982319            18.216553                        996.284607                     0.000000                    0.0  0.820000           0.0                                10.0             106.028343                   31.82                    80.044067              0.000000
2023-08-01T19:32:00+00:00       58.194637                            0.0       231.263824          82.101990    65.954102             3.899275             7.913985            14.627129                        996.447632                     0.000000                    0.0  0.820000           0.0                                10.0             103.820816                   31.82                    80.071800              0.000000
2023-08-01T19:42:00+00:00       56.389687                            0.0       226.198029          83.146225    66.019600            13.780480             8.457365            17.500158                        996.269653                     0.000000                    0.0  0.820000           0.0                                10.0             106.805923                   31.82                    80.113304              0.000000
2023-08-01T19:52:00+00:00       55.882912                            0.0       210.179321          83.340118    65.939667             8.278326             9.759165            15.718392                        996.329773                     0.000000                    0.0  0.820000           0.0                                10.0             106.860123                   31.82                    80.147903              0.000000
2023-08-01T20:02:00+00:00       56.603607                            0.0       183.454132          83.121918    66.106216             9.306060             7.416511            12.837193                        996.101624                     0.000000                    0.0  0.820000           0.0                                10.0             106.553406                   31.82                    80.189430              0.000000
2023-08-01T20:12:00+00:00       55.415352                           90.0       237.940201          83.629005    65.965897             7.893353             9.654810            17.242266                        995.972595                    21.259843                    0.0  0.820000           0.0                                10.0             107.225868                   31.82                    80.230881              0.000000
2023-08-01T20:22:00+00:00       55.520676                            0.0       255.590729          83.121918    65.549408             8.983907            10.015977            17.709030                        995.992432                     0.000000                    0.0  0.820000           0.0                                10.0             105.977623                   31.82                    80.272362              0.000000
2023-08-01T20:32:00+00:00       57.436989                            0.0       228.180420          83.121918    66.528389             6.485685             8.885241            13.689802                        995.796082                     0.000000                    0.0  0.820000           0.0                                10.0             103.415977                   31.82                    80.320702              0.000000
2023-08-01T20:42:00+00:00       56.178032                            0.0       222.125214          83.194801    65.956360             7.616049             9.189247            17.651762                        995.673401                     0.000000                    0.0  0.820000           0.0                                10.0             102.075455                   31.82                    80.375885              0.000000
2023-08-01T20:52:00+00:00       57.111370                            0.0       216.744385          82.951271    66.204926             9.904244             8.109324            11.822148                        995.585938                     0.000000                    0.0  0.820000           0.0                                10.0             101.271423                   31.82                    80.424210              0.000000
2023-08-01T21:02:00+00:00       56.496307                           90.0       219.354340          82.975723    65.915298            11.164909             7.817697            12.920450                        995.483337                     2.362205                    0.0  0.820000           0.0                                10.0             100.980988                   31.82                    80.479324              0.000000
2023-08-01T21:12:00+00:00       55.582600                            0.0       221.901352          83.121918    65.581512             8.418964             7.535226            16.051357                        995.452881                     0.000000                    0.0  0.820000           0.0                                10.0              99.819099                   31.82                    80.534454              0.000000
